label,image_id
4,11581
4,11582
6,11583
3,11584
1,11585
0,11586
9,11587
1,11588
1,11589
1,11590
4,11591
7,11592
3,11593
2,11594
1,11595
3,11596
6,11597
1,11598
5,11599
9,11600
8,11601
4,11602
3,11603
1,11604
7,11605
8,11606
1,11607
0,11608
5,11609
3,11610
4,11611
7,11612
6,11613
7,11614
0,11615
5,11616
6,11617
1,11618
1,11619
7,11620
3,11621
4,11622
0,11623
8,11624
7,11625
6,11626
9,11627
5,11628
0,11629
2,11630
6,11631
7,11632
0,11633
0,11634
9,11635
3,11636
5,11637
6,11638
7,11639
3,11640
4,11641
8,11642
0,11643
7,11644
0,11645
6,11646
9,11647
0,11648
2,11649
3,11650
0,11651
8,11652
7,11653
3,11654
3,11655
8,11656
2,11657
9,11658
1,11659
1,11660
8,11661
7,11662
2,11663
8,11664
2,11665
4,11666
6,11667
6,11668
9,11669
6,11670
7,11671
8,11672
4,11673
3,11674
7,11675
9,11676
7,11677
6,11678
2,11679
1,11680
6,11681
6,11682
8,11683
9,11684
6,11685
2,11686
4,11687
7,11688
5,11689
8,11690
3,11691
0,11692
5,11693
7,11694
8,11695
4,11696
8,11697
3,11698
9,11699
2,11700
0,11701
8,11702
1,11703
2,11704
6,11705
9,11706
9,11707
8,11708
1,11709
1,11710
8,11711
6,11712
0,11713
9,11714
7,11715
9,11716
0,11717
8,11718
4,11719
1,11720
0,11721
4,11722
6,11723
8,11724
5,11725
3,11726
0,11727
3,11728
2,11729
5,11730
6,11731
1,11732
8,11733
6,11734
3,11735
4,11736
4,11737
0,11738
6,11739
2,11740
7,11741
5,11742
2,11743
2,11744
2,11745
8,11746
1,11747
5,11748
3,11749
5,11750
7,11751
9,11752
2,11753
4,11754
4,11755
1,11756
2,11757
5,11758
8,11759
5,11760
3,11761
8,11762
3,11763
3,11764
2,11765
9,11766
8,11767
4,11768
6,11769
9,11770
6,11771
6,11772
8,11773
6,11774
3,11775
3,11776
7,11777
4,11778
1,11779
0,11780
4,11781
6,11782
9,11783
1,11784
0,11785
8,11786
0,11787
3,11788
8,11789
4,11790
9,11791
2,11792
6,11793
7,11794
3,11795
5,11796
8,11797
6,11798
9,11799
4,11800
3,11801
3,11802
7,11803
4,11804
8,11805
2,11806
4,11807
7,11808
4,11809
0,11810
1,11811
4,11812
4,11813
6,11814
0,11815
8,11816
7,11817
6,11818
2,11819
1,11820
0,11821
2,11822
1,11823
4,11824
2,11825
7,11826
3,11827
7,11828
5,11829
3,11830
9,11831
3,11832
7,11833
1,11834
4,11835
9,11836
7,11837
1,11838
1,11839
5,11840
1,11841
9,11842
2,11843
0,11844
7,11845
6,11846
8,11847
4,11848
6,11849
1,11850
7,11851
8,11852
8,11853
0,11854
0,11855
5,11856
6,11857
2,11858
5,11859
9,11860
7,11861
0,11862
9,11863
5,11864
9,11865
3,11866
1,11867
9,11868
8,11869
8,11870
4,11871
6,11872
7,11873
5,11874
2,11875
4,11876
1,11877
3,11878
0,11879
5,11880
4,11881
4,11882
2,11883
3,11884
2,11885
2,11886
6,11887
9,11888
7,11889
0,11890
7,11891
9,11892
5,11893
3,11894
9,11895
1,11896
1,11897
6,11898
7,11899
8,11900
2,11901
9,11902
2,11903
9,11904
5,11905
3,11906
7,11907
4,11908
6,11909
2,11910
3,11911
3,11912
3,11913
8,11914
1,11915
6,11916
6,11917
7,11918
9,11919
0,11920
3,11921
3,11922
3,11923
3,11924
0,11925
7,11926
6,11927
8,11928
9,11929
8,11930
1,11931
3,11932
1,11933
7,11934
5,11935
1,11936
2,11937
4,11938
9,11939
2,11940
4,11941
4,11942
1,11943
3,11944
4,11945
3,11946
6,11947
4,11948
6,11949
0,11950
2,11951
5,11952
7,11953
8,11954
6,11955
8,11956
7,11957
4,11958
8,11959
1,11960
9,11961
6,11962
7,11963
0,11964
8,11965
1,11966
8,11967
7,11968
3,11969
7,11970
6,11971
1,11972
8,11973
9,11974
6,11975
7,11976
2,11977
5,11978
1,11979
8,11980
4,11981
5,11982
1,11983
8,11984
1,11985
3,11986
0,11987
4,11988
3,11989
9,11990
7,11991
8,11992
8,11993
8,11994
9,11995
6,11996
1,11997
2,11998
0,11999
7,12000
3,12001
4,12002
2,12003
1,12004
5,12005
5,12006
3,12007
4,12008
9,12009
3,12010
7,12011
4,12012
2,12013
3,12014
7,12015
2,12016
0,12017
3,12018
8,12019
5,12020
2,12021
7,12022
7,12023
8,12024
3,12025
8,12026
1,12027
2,12028
9,12029
9,12030
9,12031
6,12032
6,12033
8,12034
5,12035
7,12036
3,12037
8,12038
4,12039
6,12040
6,12041
5,12042
8,12043
9,12044
5,12045
0,12046
6,12047
8,12048
8,12049
7,12050
1,12051
0,12052
7,12053
8,12054
0,12055
2,12056
9,12057
3,12058
4,12059
0,12060
4,12061
7,12062
6,12063
9,12064
0,12065
7,12066
2,12067
3,12068
0,12069
1,12070
1,12071
7,12072
7,12073
0,12074
4,12075
9,12076
1,12077
2,12078
5,12079
2,12080
8,12081
7,12082
1,12083
1,12084
1,12085
0,12086
6,12087
0,12088
5,12089
1,12090
7,12091
2,12092
8,12093
3,12094
9,12095
5,12096
0,12097
5,12098
4,12099
1,12100
7,12101
7,12102
5,12103
0,12104
3,12105
7,12106
4,12107
4,12108
7,12109
6,12110
2,12111
7,12112
7,12113
3,12114
6,12115
1,12116
5,12117
3,12118
7,12119
3,12120
9,12121
8,12122
2,12123
7,12124
8,12125
8,12126
4,12127
7,12128
9,12129
7,12130
8,12131
4,12132
7,12133
0,12134
0,12135
7,12136
1,12137
8,12138
1,12139
1,12140
5,12141
1,12142
3,12143
7,12144
9,12145
6,12146
8,12147
4,12148
0,12149
9,12150
8,12151
6,12152
4,12153
3,12154
5,12155
3,12156
7,12157
8,12158
0,12159
2,12160
6,12161
8,12162
9,12163
6,12164
4,12165
9,12166
1,12167
7,12168
6,12169
1,12170
7,12171
1,12172
6,12173
5,12174
2,12175
7,12176
7,12177
1,12178
2,12179
0,12180
5,12181
3,12182
6,12183
2,12184
9,12185
7,12186
1,12187
6,12188
3,12189
3,12190
7,12191
9,12192
4,12193
4,12194
8,12195
9,12196
1,12197
1,12198
4,12199
1,12200
8,12201
2,12202
4,12203
8,12204
7,12205
3,12206
5,12207
0,12208
3,12209
9,12210
5,12211
0,12212
5,12213
3,12214
2,12215
4,12216
5,12217
3,12218
5,12219
1,12220
9,12221
4,12222
5,12223
3,12224
3,12225
0,12226
5,12227
2,12228
0,12229
0,12230
9,12231
5,12232
5,12233
4,12234
2,12235
4,12236
7,12237
0,12238
1,12239
3,12240
6,12241
2,12242
8,12243
8,12244
8,12245
1,12246
5,12247
6,12248
3,12249
7,12250
0,12251
8,12252
2,12253
3,12254
5,12255
1,12256
1,12257
5,12258
4,12259
0,12260
3,12261
2,12262
3,12263
4,12264
5,12265
9,12266
9,12267
4,12268
0,12269
1,12270
1,12271
1,12272
9,12273
1,12274
8,12275
4,12276
8,12277
8,12278
7,12279
4,12280
4,12281
5,12282
6,12283
4,12284
6,12285
5,12286
9,12287
9,12288
8,12289
0,12290
3,12291
8,12292
6,12293
6,12294
4,12295
8,12296
6,12297
6,12298
5,12299
2,12300
7,12301
3,12302
7,12303
5,12304
8,12305
8,12306
6,12307
2,12308
0,12309
2,12310
1,12311
1,12312
4,12313
7,12314
0,12315
6,12316
6,12317
0,12318
4,12319
3,12320
5,12321
0,12322
4,12323
0,12324
5,12325
3,12326
7,12327
9,12328
9,12329
0,12330
2,12331
7,12332
8,12333
4,12334
8,12335
2,12336
9,12337
0,12338
7,12339
0,12340
1,12341
7,12342
5,12343
4,12344
5,12345
1,12346
9,12347
8,12348
1,12349
6,12350
1,12351
4,12352
6,12353
0,12354
1,12355
5,12356
6,12357
7,12358
6,12359
1,12360
5,12361
2,12362
7,12363
4,12364
0,12365
0,12366
8,12367
5,12368
6,12369
4,12370
8,12371
1,12372
1,12373
6,12374
6,12375
7,12376
7,12377
1,12378
2,12379
9,12380
8,12381
5,12382
0,12383
6,12384
0,12385
9,12386
3,12387
6,12388
0,12389
2,12390
0,12391
9,12392
6,12393
1,12394
6,12395
3,12396
9,12397
0,12398
6,12399
4,12400
0,12401
4,12402
9,12403
7,12404
9,12405
3,12406
6,12407
4,12408
9,12409
9,12410
2,12411
6,12412
0,12413
2,12414
0,12415
6,12416
0,12417
2,12418
6,12419
3,12420
3,12421
3,12422
2,12423
3,12424
7,12425
5,12426
0,12427
9,12428
6,12429
1,12430
1,12431
2,12432
2,12433
8,12434
5,12435
9,12436
6,12437
0,12438
1,12439
7,12440
8,12441
9,12442
1,12443
9,12444
2,12445
6,12446
9,12447
5,12448
1,12449
4,12450
2,12451
7,12452
1,12453
0,12454
9,12455
9,12456
6,12457
8,12458
2,12459
4,12460
5,12461
4,12462
3,12463
9,12464
2,12465
0,12466
4,12467
1,12468
9,12469
4,12470
0,12471
3,12472
2,12473
5,12474
3,12475
3,12476
7,12477
7,12478
0,12479
0,12480
9,12481
9,12482
7,12483
2,12484
8,12485
1,12486
1,12487
4,12488
0,12489
7,12490
5,12491
7,12492
9,12493
9,12494
1,12495
8,12496
5,12497
2,12498
8,12499
4,12500
4,12501
4,12502
8,12503
1,12504
9,12505
4,12506
8,12507
3,12508
9,12509
8,12510
0,12511
8,12512
3,12513
9,12514
9,12515
0,12516
8,12517
5,12518
1,12519
9,12520
6,12521
1,12522
9,12523
3,12524
5,12525
0,12526
8,12527
4,12528
4,12529
4,12530
1,12531
7,12532
3,12533
6,12534
6,12535
9,12536
0,12537
8,12538
2,12539
8,12540
3,12541
1,12542
8,12543
4,12544
6,12545
3,12546
4,12547
1,12548
4,12549
4,12550
7,12551
6,12552
9,12553
3,12554
5,12555
1,12556
1,12557
3,12558
2,12559
6,12560
6,12561
1,12562
2,12563
5,12564
5,12565
1,12566
8,12567
9,12568
1,12569
3,12570
1,12571
2,12572
1,12573
7,12574
3,12575
2,12576
0,12577
0,12578
3,12579
7,12580
3,12581
8,12582
1,12583
8,12584
3,12585
7,12586
7,12587
9,12588
0,12589
6,12590
8,12591
3,12592
6,12593
4,12594
6,12595
0,12596
7,12597
8,12598
9,12599
1,12600
9,12601
4,12602
9,12603
6,12604
9,12605
7,12606
9,12607
5,12608
8,12609
2,12610
3,12611
7,12612
2,12613
1,12614
7,12615
0,12616
0,12617
5,12618
2,12619
1,12620
5,12621
4,12622
3,12623
6,12624
4,12625
6,12626
4,12627
0,12628
5,12629
4,12630
9,12631
7,12632
6,12633
0,12634
0,12635
1,12636
3,12637
9,12638
0,12639
9,12640
1,12641
5,12642
7,12643
5,12644
1,12645
8,12646
1,12647
5,12648
8,12649
6,12650
4,12651
0,12652
1,12653
8,12654
7,12655
8,12656
3,12657
4,12658
6,12659
9,12660
8,12661
7,12662
9,12663
1,12664
9,12665
4,12666
4,12667
0,12668
7,12669
6,12670
8,12671
4,12672
3,12673
2,12674
8,12675
2,12676
9,12677
2,12678
6,12679
2,12680
6,12681
7,12682
0,12683
8,12684
4,12685
5,12686
3,12687
3,12688
1,12689
1,12690
0,12691
1,12692
8,12693
4,12694
7,12695
0,12696
1,12697
7,12698
0,12699
1,12700
0,12701
2,12702
9,12703
1,12704
7,12705
6,12706
6,12707
0,12708
4,12709
1,12710
6,12711
1,12712
9,12713
3,12714
1,12715
3,12716
4,12717
5,12718
4,12719
3,12720
5,12721
5,12722
0,12723
2,12724
1,12725
7,12726
1,12727
9,12728
0,12729
3,12730
5,12731
6,12732
2,12733
2,12734
8,12735
2,12736
0,12737
2,12738
7,12739
2,12740
7,12741
3,12742
2,12743
0,12744
7,12745
6,12746
9,12747
7,12748
2,12749
8,12750
0,12751
6,12752
2,12753
9,12754
5,12755
2,12756
3,12757
2,12758
7,12759
4,12760
3,12761
8,12762
9,12763
9,12764
3,12765
2,12766
4,12767
2,12768
4,12769
7,12770
8,12771
9,12772
8,12773
9,12774
4,12775
1,12776
8,12777
6,12778
8,12779
0,12780
9,12781
0,12782
4,12783
4,12784
0,12785
4,12786
6,12787
1,12788
9,12789
7,12790
2,12791
6,12792
8,12793
3,12794
1,12795
7,12796
4,12797
8,12798
6,12799
9,12800
3,12801
5,12802
8,12803
7,12804
8,12805
7,12806
6,12807
6,12808
2,12809
1,12810
0,12811
7,12812
8,12813
4,12814
1,12815
3,12816
0,12817
3,12818
5,12819
3,12820
4,12821
7,12822
5,12823
9,12824
1,12825
1,12826
4,12827
6,12828
0,12829
7,12830
3,12831
3,12832
4,12833
8,12834
7,12835
3,12836
3,12837
4,12838
9,12839
2,12840
5,12841
4,12842
1,12843
7,12844
7,12845
3,12846
0,12847
8,12848
7,12849
6,12850
8,12851
5,12852
2,12853
3,12854
2,12855
6,12856
7,12857
6,12858
7,12859
9,12860
0,12861
5,12862
1,12863
5,12864
4,12865
5,12866
9,12867
3,12868
7,12869
7,12870
4,12871
4,12872
6,12873
8,12874
6,12875
6,12876
5,12877
9,12878
9,12879
0,12880
3,12881
8,12882
4,12883
7,12884
0,12885
5,12886
0,12887
4,12888
5,12889
4,12890
4,12891
1,12892
4,12893
2,12894
8,12895
6,12896
0,12897
9,12898
6,12899
5,12900
4,12901
2,12902
1,12903
0,12904
2,12905
1,12906
7,12907
1,12908
9,12909
6,12910
7,12911
4,12912
1,12913
6,12914
8,12915
7,12916
0,12917
7,12918
4,12919
4,12920
0,12921
3,12922
3,12923
2,12924
3,12925
2,12926
7,12927
1,12928
8,12929
3,12930
5,12931
1,12932
0,12933
9,12934
8,12935
2,12936
9,12937
8,12938
8,12939
1,12940
8,12941
5,12942
6,12943
4,12944
3,12945
8,12946
7,12947
0,12948
1,12949
0,12950
9,12951
6,12952
4,12953
8,12954
7,12955
4,12956
9,12957
8,12958
6,12959
5,12960
4,12961
4,12962
3,12963
5,12964
4,12965
6,12966
6,12967
2,12968
6,12969
7,12970
7,12971
0,12972
2,12973
3,12974
8,12975
7,12976
4,12977
3,12978
9,12979
2,12980
2,12981
3,12982
6,12983
3,12984
3,12985
2,12986
3,12987
4,12988
7,12989
7,12990
0,12991
7,12992
3,12993
0,12994
8,12995
8,12996
6,12997
4,12998
4,12999
3,13000
5,13001
7,13002
4,13003
0,13004
9,13005
7,13006
9,13007
3,13008
3,13009
9,13010
2,13011
3,13012
2,13013
8,13014
7,13015
3,13016
9,13017
5,13018
4,13019
0,13020
7,13021
6,13022
8,13023
0,13024
5,13025
0,13026
0,13027
0,13028
8,13029
7,13030
7,13031
1,13032
9,13033
7,13034
7,13035
8,13036
7,13037
3,13038
7,13039
3,13040
9,13041
7,13042
1,13043
7,13044
3,13045
9,13046
9,13047
0,13048
3,13049
4,13050
0,13051
2,13052
4,13053
5,13054
0,13055
3,13056
4,13057
0,13058
5,13059
5,13060
8,13061
3,13062
2,13063
3,13064
8,13065
8,13066
5,13067
8,13068
5,13069
6,13070
3,13071
4,13072
1,13073
5,13074
6,13075
6,13076
0,13077
3,13078
0,13079
9,13080
7,13081
2,13082
5,13083
1,13084
3,13085
7,13086
8,13087
7,13088
7,13089
3,13090
7,13091
7,13092
1,13093
4,13094
2,13095
6,13096
2,13097
4,13098
9,13099
9,13100
3,13101
5,13102
1,13103
3,13104
1,13105
1,13106
8,13107
5,13108
5,13109
8,13110
8,13111
9,13112
7,13113
3,13114
3,13115
6,13116
3,13117
4,13118
7,13119
4,13120
2,13121
1,13122
7,13123
0,13124
2,13125
1,13126
5,13127
5,13128
0,13129
5,13130
6,13131
2,13132
8,13133
1,13134
5,13135
4,13136
7,13137
7,13138
5,13139
9,13140
7,13141
7,13142
3,13143
1,13144
1,13145
7,13146
8,13147
1,13148
0,13149
1,13150
2,13151
4,13152
0,13153
8,13154
7,13155
1,13156
6,13157
9,13158
7,13159
5,13160
1,13161
4,13162
0,13163
8,13164
9,13165
2,13166
6,13167
5,13168
1,13169
3,13170
5,13171
2,13172
0,13173
1,13174
9,13175
1,13176
9,13177
2,13178
6,13179
3,13180
4,13181
5,13182
4,13183
4,13184
9,13185
0,13186
5,13187
1,13188
2,13189
6,13190
4,13191
3,13192
7,13193
0,13194
9,13195
4,13196
8,13197
0,13198
8,13199
6,13200
8,13201
8,13202
9,13203
2,13204
9,13205
4,13206
5,13207
9,13208
2,13209
6,13210
6,13211
7,13212
4,13213
2,13214
2,13215
6,13216
9,13217
0,13218
8,13219
3,13220
0,13221
1,13222
7,13223
0,13224
8,13225
1,13226
4,13227
5,13228
5,13229
8,13230
6,13231
0,13232
5,13233
2,13234
7,13235
6,13236
3,13237
5,13238
6,13239
5,13240
6,13241
6,13242
1,13243
2,13244
7,13245
1,13246
5,13247
7,13248
8,13249
4,13250
6,13251
1,13252
6,13253
7,13254
3,13255
5,13256
9,13257
9,13258
0,13259
0,13260
5,13261
9,13262
4,13263
1,13264
0,13265
7,13266
8,13267
5,13268
8,13269
1,13270
1,13271
7,13272
7,13273
2,13274
0,13275
7,13276
3,13277
0,13278
6,13279
6,13280
9,13281
2,13282
9,13283
4,13284
6,13285
1,13286
2,13287
7,13288
7,13289
1,13290
7,13291
6,13292
0,13293
6,13294
2,13295
7,13296
3,13297
8,13298
2,13299
6,13300
1,13301
0,13302
9,13303
5,13304
3,13305
9,13306
2,13307
7,13308
3,13309
3,13310
4,13311
7,13312
4,13313
7,13314
5,13315
0,13316
6,13317
2,13318
0,13319
7,13320
3,13321
8,13322
7,13323
3,13324
3,13325
7,13326
2,13327
0,13328
0,13329
3,13330
9,13331
2,13332
8,13333
5,13334
8,13335
4,13336
6,13337
5,13338
0,13339
9,13340
6,13341
1,13342
6,13343
7,13344
2,13345
4,13346
7,13347
8,13348
4,13349
9,13350
3,13351
8,13352
1,13353
4,13354
3,13355
8,13356
7,13357
6,13358
4,13359
0,13360
5,13361
3,13362
0,13363
7,13364
0,13365
8,13366
8,13367
4,13368
6,13369
3,13370
4,13371
6,13372
6,13373
4,13374
3,13375
4,13376
6,13377
3,13378
6,13379
2,13380
0,13381
8,13382
0,13383
2,13384
1,13385
9,13386
7,13387
9,13388
2,13389
4,13390
2,13391
5,13392
9,13393
6,13394
2,13395
9,13396
2,13397
8,13398
1,13399
4,13400
5,13401
7,13402
9,13403
5,13404
3,13405
0,13406
7,13407
7,13408
1,13409
1,13410
8,13411
7,13412
6,13413
1,13414
5,13415
4,13416
8,13417
4,13418
5,13419
3,13420
9,13421
2,13422
6,13423
1,13424
7,13425
6,13426
2,13427
1,13428
5,13429
0,13430
4,13431
6,13432
8,13433
3,13434
9,13435
7,13436
0,13437
5,13438
8,13439
3,13440
4,13441
4,13442
8,13443
7,13444
2,13445
7,13446
7,13447
2,13448
9,13449
1,13450
3,13451
1,13452
0,13453
3,13454
3,13455
7,13456
7,13457
9,13458
0,13459
7,13460
3,13461
0,13462
4,13463
1,13464
5,13465
7,13466
0,13467
3,13468
6,13469
1,13470
2,13471
9,13472
2,13473
0,13474
6,13475
2,13476
1,13477
4,13478
4,13479
8,13480
0,13481
7,13482
1,13483
8,13484
8,13485
6,13486
5,13487
8,13488
7,13489
5,13490
9,13491
1,13492
9,13493
4,13494
5,13495
3,13496
1,13497
3,13498
7,13499
1,13500
2,13501
5,13502
7,13503
9,13504
5,13505
7,13506
1,13507
8,13508
1,13509
7,13510
4,13511
6,13512
8,13513
0,13514
9,13515
9,13516
1,13517
0,13518
1,13519
1,13520
9,13521
8,13522
5,13523
7,13524
3,13525
3,13526
5,13527
2,13528
4,13529
7,13530
8,13531
6,13532
3,13533
1,13534
2,13535
7,13536
6,13537
4,13538
2,13539
4,13540
8,13541
7,13542
9,13543
4,13544
1,13545
1,13546
4,13547
5,13548
8,13549
7,13550
6,13551
1,13552
9,13553
7,13554
9,13555
9,13556
9,13557
9,13558
1,13559
4,13560
0,13561
0,13562
3,13563
1,13564
3,13565
1,13566
7,13567
4,13568
7,13569
6,13570
4,13571
5,13572
4,13573
1,13574
3,13575
6,13576
8,13577
6,13578
9,13579
0,13580
1,13581
8,13582
5,13583
5,13584
4,13585
5,13586
2,13587
4,13588
6,13589
2,13590
0,13591
7,13592
9,13593
6,13594
1,13595
0,13596
1,13597
4,13598
1,13599
7,13600
4,13601
4,13602
2,13603
0,13604
8,13605
1,13606
1,13607
9,13608
5,13609
7,13610
5,13611
5,13612
3,13613
1,13614
8,13615
4,13616
3,13617
1,13618
5,13619
4,13620
6,13621
1,13622
7,13623
1,13624
5,13625
6,13626
3,13627
8,13628
1,13629
3,13630
0,13631
1,13632
7,13633
5,13634
0,13635
2,13636
5,13637
7,13638
3,13639
8,13640
8,13641
1,13642
4,13643
3,13644
5,13645
3,13646
2,13647
1,13648
2,13649
0,13650
3,13651
2,13652
3,13653
2,13654
2,13655
4,13656
9,13657
2,13658
8,13659
1,13660
6,13661
6,13662
0,13663
3,13664
3,13665
0,13666
2,13667
4,13668
9,13669
4,13670
7,13671
2,13672
5,13673
1,13674
4,13675
8,13676
9,13677
9,13678
7,13679
6,13680
3,13681
8,13682
5,13683
1,13684
8,13685
9,13686
1,13687
2,13688
2,13689
0,13690
1,13691
2,13692
9,13693
6,13694
0,13695
2,13696
1,13697
7,13698
1,13699
7,13700
0,13701
6,13702
9,13703
8,13704
5,13705
4,13706
6,13707
2,13708
3,13709
6,13710
2,13711
2,13712
0,13713
4,13714
2,13715
0,13716
2,13717
7,13718
1,13719
6,13720
8,13721
7,13722
3,13723
2,13724
2,13725
0,13726
9,13727
6,13728
8,13729
1,13730
7,13731
8,13732
3,13733
2,13734
1,13735
8,13736
0,13737
4,13738
5,13739
1,13740
9,13741
6,13742
1,13743
2,13744
0,13745
7,13746
4,13747
2,13748
0,13749
4,13750
5,13751
3,13752
4,13753
9,13754
6,13755
0,13756
7,13757
0,13758
3,13759
4,13760
7,13761
2,13762
6,13763
8,13764
3,13765
8,13766
0,13767
6,13768
9,13769
8,13770
8,13771
8,13772
8,13773
9,13774
0,13775
9,13776
0,13777
0,13778
0,13779
1,13780
7,13781
7,13782
1,13783
9,13784
2,13785
1,13786
7,13787
5,13788
7,13789
1,13790
2,13791
7,13792
1,13793
1,13794
5,13795
4,13796
3,13797
2,13798
4,13799
0,13800
6,13801
9,13802
7,13803
2,13804
4,13805
8,13806
3,13807
2,13808
8,13809
7,13810
1,13811
1,13812
8,13813
0,13814
6,13815
8,13816
6,13817
7,13818
9,13819
8,13820
1,13821
1,13822
2,13823
6,13824
1,13825
0,13826
4,13827
9,13828
0,13829
9,13830
0,13831
0,13832
8,13833
7,13834
5,13835
3,13836
0,13837
4,13838
3,13839
8,13840
9,13841
8,13842
3,13843
2,13844
5,13845
4,13846
2,13847
2,13848
5,13849
1,13850
2,13851
1,13852
7,13853
1,13854
5,13855
5,13856
8,13857
4,13858
6,13859
7,13860
8,13861
9,13862
6,13863
8,13864
5,13865
3,13866
5,13867
3,13868
3,13869
2,13870
9,13871
1,13872
7,13873
2,13874
9,13875
8,13876
1,13877
9,13878
2,13879
8,13880
2,13881
5,13882
9,13883
8,13884
9,13885
5,13886
9,13887
4,13888
1,13889
6,13890
1,13891
6,13892
9,13893
1,13894
9,13895
7,13896
2,13897
9,13898
8,13899
8,13900
7,13901
0,13902
0,13903
7,13904
7,13905
7,13906
3,13907
9,13908
6,13909
0,13910
8,13911
4,13912
1,13913
1,13914
0,13915
3,13916
6,13917
0,13918
9,13919
9,13920
1,13921
0,13922
8,13923
1,13924
4,13925
9,13926
2,13927
5,13928
1,13929
4,13930
6,13931
4,13932
1,13933
5,13934
3,13935
8,13936
9,13937
6,13938
3,13939
3,13940
4,13941
1,13942
3,13943
6,13944
9,13945
0,13946
6,13947
1,13948
5,13949
9,13950
2,13951
7,13952
2,13953
4,13954
4,13955
2,13956
8,13957
1,13958
2,13959
8,13960
6,13961
1,13962
9,13963
3,13964
4,13965
0,13966
9,13967
8,13968
3,13969
6,13970
2,13971
8,13972
4,13973
2,13974
2,13975
4,13976
4,13977
3,13978
4,13979
1,13980
8,13981
0,13982
4,13983
0,13984
4,13985
3,13986
1,13987
5,13988
5,13989
7,13990
8,13991
4,13992
7,13993
7,13994
5,13995
9,13996
6,13997
5,13998
8,13999
6,14000
4,14001
0,14002
7,14003
6,14004
6,14005
6,14006
6,14007
6,14008
3,14009
3,14010
2,14011
5,14012
1,14013
9,14014
0,14015
1,14016
7,14017
0,14018
9,14019
2,14020
9,14021
7,14022
4,14023
4,14024
2,14025
9,14026
5,14027
6,14028
4,14029
9,14030
5,14031
8,14032
8,14033
3,14034
1,14035
9,14036
5,14037
2,14038
8,14039
5,14040
4,14041
0,14042
9,14043
9,14044
2,14045
7,14046
9,14047
9,14048
1,14049
8,14050
2,14051
2,14052
8,14053
1,14054
8,14055
2,14056
7,14057
5,14058
3,14059
1,14060
7,14061
0,14062
3,14063
2,14064
2,14065
7,14066
9,14067
8,14068
6,14069
3,14070
4,14071
0,14072
0,14073
6,14074
9,14075
1,14076
6,14077
2,14078
5,14079
1,14080
7,14081
7,14082
2,14083
2,14084
3,14085
3,14086
9,14087
3,14088
6,14089
0,14090
7,14091
7,14092
1,14093
4,14094
2,14095
4,14096
1,14097
6,14098
8,14099
6,14100
3,14101
9,14102
0,14103
6,14104
2,14105
8,14106
9,14107
9,14108
9,14109
2,14110
5,14111
8,14112
7,14113
7,14114
1,14115
5,14116
8,14117
5,14118
1,14119
4,14120
2,14121
8,14122
0,14123
8,14124
6,14125
1,14126
3,14127
8,14128
8,14129
4,14130
4,14131
5,14132
8,14133
5,14134
2,14135
4,14136
4,14137
9,14138
6,14139
1,14140
9,14141
9,14142
9,14143
7,14144
6,14145
2,14146
9,14147
1,14148
9,14149
9,14150
1,14151
6,14152
5,14153
8,14154
8,14155
3,14156
8,14157
5,14158
0,14159
0,14160
5,14161
1,14162
6,14163
1,14164
6,14165
9,14166
9,14167
7,14168
7,14169
6,14170
9,14171
5,14172
7,14173
8,14174
2,14175
2,14176
2,14177
3,14178
0,14179
6,14180
9,14181
8,14182
1,14183
4,14184
8,14185
0,14186
7,14187
4,14188
3,14189
5,14190
4,14191
2,14192
4,14193
9,14194
0,14195
5,14196
0,14197
1,14198
9,14199
6,14200
3,14201
0,14202
7,14203
1,14204
8,14205
3,14206
2,14207
8,14208
5,14209
2,14210
4,14211
4,14212
9,14213
2,14214
9,14215
9,14216
3,14217
9,14218
3,14219
5,14220
3,14221
3,14222
7,14223
1,14224
7,14225
4,14226
3,14227
0,14228
2,14229
3,14230
2,14231
6,14232
5,14233
6,14234
6,14235
6,14236
9,14237
1,14238
7,14239
3,14240
6,14241
9,14242
4,14243
1,14244
7,14245
7,14246
8,14247
1,14248
9,14249
8,14250
5,14251
9,14252
5,14253
4,14254
6,14255
2,14256
9,14257
4,14258
9,14259
1,14260
0,14261
8,14262
8,14263
9,14264
1,14265
3,14266
0,14267
1,14268
2,14269
3,14270
6,14271
0,14272
2,14273
4,14274
2,14275
2,14276
7,14277
9,14278
7,14279
3,14280
2,14281
8,14282
5,14283
4,14284
3,14285
9,14286
4,14287
6,14288
7,14289
7,14290
1,14291
4,14292
1,14293
3,14294
4,14295
6,14296
5,14297
2,14298
1,14299
6,14300
3,14301
7,14302
6,14303
2,14304
0,14305
1,14306
9,14307
4,14308
8,14309
1,14310
8,14311
9,14312
6,14313
4,14314
3,14315
7,14316
4,14317
5,14318
8,14319
4,14320
5,14321
8,14322
3,14323
0,14324
3,14325
7,14326
1,14327
8,14328
1,14329
4,14330
2,14331
7,14332
3,14333
9,14334
6,14335
2,14336
9,14337
0,14338
4,14339
8,14340
9,14341
5,14342
2,14343
4,14344
8,14345
1,14346
3,14347
9,14348
2,14349
9,14350
5,14351
2,14352
2,14353
8,14354
3,14355
3,14356
2,14357
5,14358
9,14359
0,14360
4,14361
9,14362
4,14363
6,14364
1,14365
9,14366
1,14367
5,14368
9,14369
2,14370
0,14371
4,14372
5,14373
9,14374
9,14375
7,14376
9,14377
4,14378
